question_id,knowledge_node_id,question_type,difficulty_level,stem,correct_answer,score_points,evidence_ids,provenance
e6bf8399-b4a8-5abc-9ceb-558c2a586fae,RAG-SUB-latency_cost_optimization,single_choice,3,关于“延迟与成本优化”，以下哪项描述最准确？,B,10,"[""ba5ebf83-e152-5a61-a6e8-37377eb8f70d""]","{""origin_question_id"": ""q_latency_cost_optimization_foundation"", ""review_status"": ""pending_team_review""}"
6a39b296-e59d-5e90-bb78-37c2195a379c,RAG-SUB-latency_cost_optimization,short_answer,4,请说明在真实RAG项目中如何落实“延迟与成本优化”，至少给出三个实施要点。,分别测量P50/P95延迟和Token成本；并行运行独立检索；对简单查询跳过高级步骤；使用小模型做路由或结构检查，大模型处理复杂生成。,10,"[""60a19eb4-9eee-5ab1-bfbc-442bd1f5531f""]","{""origin_question_id"": ""q_latency_cost_optimization_standard"", ""review_status"": ""pending_team_review""}"
a88b8cc7-a36f-55dd-b84d-9cd28876b3f0,RAG-SUB-latency_cost_optimization,short_answer,5,某团队在“延迟与成本优化”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：只追求速度会降低召回；无条件缓存个性化答案会串用户；减少证据Token可能损害完整性；并行过多会触发限流。 适用边界：设定质量底线和预算上限，按场景分级。比赛演示优先稳定，商业系统再做容量与成本工程。,10,"[""8a5a3478-34e4-5baa-a30a-6aaa4e0ee516"", ""eb52c519-825a-578d-b735-c9b1fc508907""]","{""origin_question_id"": ""q_latency_cost_optimization_advanced"", ""review_status"": ""pending_team_review""}"
d1ac26d2-ba6d-598c-948d-1e95d5ef00bb,RAG-SUB-caching_idempotency,single_choice,2,关于“缓存与幂等”，以下哪项描述最准确？,C,10,"[""8f218073-5343-59f7-bbe8-291e8136b553""]","{""origin_question_id"": ""q_caching_idempotency_foundation"", ""review_status"": ""pending_team_review""}"
53d5a463-ebad-5865-9410-6d6f82709d99,RAG-SUB-caching_idempotency,short_answer,3,请说明在真实RAG项目中如何落实“缓存与幂等”，至少给出三个实施要点。,定义cache_key与过期策略；知识版本激活时失效相关缓存；写接口要求idempotency_key并保存首次响应；记录缓存命中率。,10,"[""8a8b0f90-3e0c-505f-8281-06ab2a754bc1""]","{""origin_question_id"": ""q_caching_idempotency_standard"", ""review_status"": ""pending_team_review""}"
885ff3e6-bff6-5e0c-a8bf-997897bd4940,RAG-SUB-caching_idempotency,short_answer,4,某团队在“缓存与幂等”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：遗漏organization_id会串租户；知识更新后旧缓存继续返回过时内容；对随机生成内容错误复用会破坏个性化。 适用边界：高风险回答可以只缓存检索候选，不缓存最终生成；涉及用户画像的结果必须包含profile_version。,10,"[""c610fd55-b8c8-57cb-afba-f7add67b2765"", ""d1b73a8c-d088-5cae-8177-3b6514b55128""]","{""origin_question_id"": ""q_caching_idempotency_advanced"", ""review_status"": ""pending_team_review""}"
95823bec-8946-5753-b73f-cab95f065f6b,RAG-SUB-deployment_fallback,single_choice,3,关于“部署与降级”，以下哪项描述最准确？,D,10,"[""c2ed1009-3551-5629-9c3a-8e6280594ad8""]","{""origin_question_id"": ""q_deployment_fallback_foundation"", ""review_status"": ""pending_team_review""}"
4d4152e7-cd1b-5f36-9ce9-a4c9fbbf8d51,RAG-SUB-deployment_fallback,short_answer,4,请说明在真实RAG项目中如何落实“部署与降级”，至少给出三个实施要点。,向量服务失败可切换关键词检索；审核失败可展示已审核静态资源或转人工；模型不可用时停止生成而不是返回无证据答案；保留运行手册。,10,"[""569c15e7-5307-5056-9948-d4f7a9bd0ce5""]","{""origin_question_id"": ""q_deployment_fallback_standard"", ""review_status"": ""pending_team_review""}"
24581464-3410-5ec1-8661-348975524375,RAG-SUB-deployment_fallback,short_answer,5,某团队在“部署与降级”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：无上限重试会雪崩；自动切换到未验证模型会改变质量；降级路径不测试等于不存在。 适用边界：关键企业规则不应在降级时绕过审核或权限。比赛演示准备离线Mock降级仅用于保证流程展示，并必须标明。,10,"[""7ad3eee5-8b6c-599f-a92f-543d1abf6735"", ""f5803988-7f69-5fc7-b9c9-c3c5bdc91d11""]","{""origin_question_id"": ""q_deployment_fallback_advanced"", ""review_status"": ""pending_team_review""}"
d4ed2058-216f-5b4c-b25b-492eb37108cf,RAG-SUB-continuous_updates_regression,single_choice,3,关于“持续更新与回归”，以下哪项描述最准确？,A,10,"[""124686f1-ec2d-5db8-9c43-9de0dea634f1""]","{""origin_question_id"": ""q_continuous_updates_regression_foundation"", ""review_status"": ""pending_team_review""}"
5f4d8e87-5afb-5165-abf6-39952f1dd9ef,RAG-SUB-continuous_updates_regression,short_answer,4,请说明在真实RAG项目中如何落实“持续更新与回归”，至少给出三个实施要点。,建立变更清单与影响范围；锁定黄金集；比较新旧版本的检索、生成、延迟和成本；核心指标下降或关键案例失败则阻止发布。,10,"[""e8253c2b-0e9f-5f8a-815b-1139a7e9d199""]","{""origin_question_id"": ""q_continuous_updates_regression_standard"", ""review_status"": ""pending_team_review""}"
f24d69bd-98e3-547e-9ae1-8fc1a8d96b62,RAG-SUB-continuous_updates_regression,short_answer,5,某团队在“持续更新与回归”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：只测试新增内容会漏掉旧功能回归；线上直接覆盖无法回滚；评测集长期不更新会与真实问题脱节。 适用边界：评测集也要版本化，并防止开发者针对测试答案过拟合。商业客户可拥有独立回归集和发布审批。,10,"[""c666dd13-0713-5bc6-9b75-bd1e8815731d"", ""dc728d11-ca3e-53bd-bf3b-8878f9695342""]","{""origin_question_id"": ""q_continuous_updates_regression_advanced"", ""review_status"": ""pending_team_review""}"
02d69077-3f15-542c-b86a-9a108f894be0,RAG-SUB-rag_definition,short_answer,2,某团队准备在所有查询中无条件启用“RAG基本定义”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""3d790109-f3fd-5b5a-8ad7-83a413013d4b"", ""49874bf9-459f-583f-97e3-77f7b5e1b548"", ""ebce3ec7-8cb3-59b0-ae88-03f2ca6c009b""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
24190fde-89b3-5d13-88fa-4cdf1552bab6,RAG-SUB-rag_end_to_end_architecture,short_answer,2,某团队准备在所有查询中无条件启用“RAG端到端架构”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""69943873-7567-5f63-b774-d7101a449690"", ""37bdd36a-e586-5804-94dd-cf9ab7b620c2"", ""3f00e3b4-c58d-581d-8b86-031983c791c3""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
2def0d45-573b-543e-953a-6e04228ab60c,RAG-SUB-parametric_nonparametric_memory,short_answer,2,某团队准备在所有查询中无条件启用“参数记忆与外部记忆”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""ff0e610d-af35-5a31-9a96-7171c3584acc"", ""e2a687b2-e705-5bde-807c-98831b608d00"", ""d5292e6e-9a50-59e9-ac84-d0094e6361f7""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
23ac049b-aa3f-5b35-90ca-995dc767f495,RAG-SUB-rag_applicability,short_answer,2,某团队准备在所有查询中无条件启用“RAG适用性判断”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""9a57b1b9-fd11-50ba-bdd0-eedbd7f166a0"", ""3fe1f022-3615-59c6-83ca-dbbcc855fd0e"", ""af5b5947-55a2-5368-a2e5-54e9be8cf1c7""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
8a17d5a7-7bd0-5553-9576-1fddbf22f09b,RAG-SUB-rag_failure_taxonomy,short_answer,2,某团队准备在所有查询中无条件启用“RAG失败类型”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""a851f4e0-1280-5a10-904c-7c6feeb66b76"", ""9baf6e31-0f6e-502c-8ade-4aa84ce4e1a9"", ""55bf65bb-e4a6-58ed-8909-a34bc8f9c395""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
f5009e17-a104-5ea0-a204-a769ef0ef34a,RAG-SUB-knowledge_source_selection,short_answer,2,某团队准备在所有查询中无条件启用“知识源选择”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""913be86f-aa12-58b9-aece-a840a067a1fc"", ""7ca80f17-8fa8-5e7f-875d-f85ab0981f9a"", ""695aa152-c45b-5658-9a30-92171455c6cd""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
e7cf2785-53fa-5042-8005-30d164e6a18c,RAG-SUB-source_authority_provenance,short_answer,2,某团队准备在所有查询中无条件启用“来源权威性与溯源”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""efe9c728-c907-5adf-996e-b84215ce9f83"", ""1d281baa-ceda-5bbf-a360-ccd5e5fb34f2"", ""787420c4-da27-5098-b0f6-f4b3d84e596b""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
e8d70e9a-07ff-5616-babc-ff244f2a7e1d,RAG-SUB-versioning_freshness,short_answer,2,某团队准备在所有查询中无条件启用“版本与时效治理”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""aeb513a8-5c06-5da0-943f-11ec4dae0b5d"", ""7ca24d70-cebb-5b49-b40f-6d53a27c20e0"", ""d724d74a-ea26-5a60-b7df-1cb14b4ece5f""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
4afba3d3-0f2e-579d-8d7f-f0e843234206,RAG-SUB-licensing_compliance,short_answer,2,某团队准备在所有查询中无条件启用“许可与合规”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""295f7439-cb3d-54a7-93cc-05b3cf21d5e1"", ""a9b64ad9-e2aa-5033-a2df-452cf06d6ea9"", ""4d48d1c8-6981-5b2a-92d6-7f7f5776b747""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
fc5fbede-75bb-58df-b398-dd7cc812236e,RAG-SUB-access_control_tenant_isolation,short_answer,3,某团队准备在所有查询中无条件启用“权限过滤与多租户隔离”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""9fc6f612-7c0b-5b63-85b5-eea3201856db"", ""5c12e602-cd9d-552a-88ff-dfece71ecff6"", ""f243e0f3-c740-5b27-9293-46c504a6ae8f""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
bc3596f2-b325-5386-b08e-725f9cab251b,RAG-SUB-document_parsing,short_answer,2,某团队准备在所有查询中无条件启用“文档解析”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""d2bfd211-f937-52dd-98ad-25176b528a02"", ""f117a769-bd8f-5c52-9441-9e2c3e8d21f0"", ""3d396176-3e15-50ab-9262-6db3e4ba0b45""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
9f7af5ed-9c93-5e08-8627-2d058354ec2f,RAG-SUB-layout_table_extraction,short_answer,2,某团队准备在所有查询中无条件启用“版面与表格提取”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""41200a5e-9017-5235-9103-96d21741846c"", ""0b862aa5-aa22-5315-9192-292a2d7d7a57"", ""fd35149d-6519-54e1-95fc-ead583108c6c""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
96e5156d-ac0e-5f6b-8fca-a09667de91db,RAG-SUB-text_cleaning_normalization,short_answer,2,某团队准备在所有查询中无条件启用“文本清洗与规范化”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""7e56d693-00a0-592f-ab46-ada6a2ea938f"", ""6287d8c6-5c5f-5ba2-97fa-49a31235518f"", ""fb481ca1-c2d0-5044-820f-720ae103e1d0""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
8bc849bb-505b-5b77-834a-ac9e59587eb9,RAG-SUB-deduplication,short_answer,2,某团队准备在所有查询中无条件启用“内容去重”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""c35ceb04-cdcc-5e38-b8ac-abc9d78d0d2c"", ""32121dda-81b1-53bc-82ed-a02a3b36ad01"", ""f177b8e8-ee10-53fd-8c2a-3300479fe67f""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
b10443f2-329b-5096-bd63-b40b863e7175,RAG-SUB-document_quality_checks,short_answer,2,某团队准备在所有查询中无条件启用“文档质量门禁”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""d1eb2f09-3b3f-5058-a4ea-fc9dbb3776be"", ""e006724e-f8ab-5826-bb35-f72389012fc3"", ""626b7b6b-a1c6-50dd-baad-b2f5e73c11b5""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
dfac0855-0e29-5ba7-9bf2-0bf52f486d75,RAG-SUB-chunking_objectives,short_answer,2,某团队准备在所有查询中无条件启用“文档切分目标”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""4067d39d-233e-5b56-b902-20d151a769f1"", ""7644f7ba-f058-5eb4-ac51-64d5b3e3bc72"", ""c16e5cb0-4034-5d5b-b359-75746740355f""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
8a094d76-0562-5da5-8deb-74a7339eabc9,RAG-SUB-fixed_window_chunking,short_answer,2,某团队准备在所有查询中无条件启用“固定窗口切分”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""ee46d48c-e991-5c18-97e4-f0f96409f900"", ""c66e4478-8269-55a1-88bb-f273ea4f3527"", ""2c58c043-5fbc-5ea0-8f4a-42b4f6b274c3""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
1d0931c7-ac51-5376-81ce-fea74ebe2514,RAG-SUB-structure_aware_chunking,short_answer,2,某团队准备在所有查询中无条件启用“结构感知切分”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""4d6a04e6-90c0-5d11-8138-13af2a13df74"", ""8115ec5d-4779-54b2-8ba6-802c8c51309c"", ""105da82a-66e2-56e1-8c42-a4e59f9f39eb""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
d4fb25eb-41de-5ab8-b8f3-656de9e17651,RAG-SUB-semantic_chunking,short_answer,3,某团队准备在所有查询中无条件启用“语义切分”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""0c4a1fc0-f7b7-5938-ac59-3480504d9884"", ""fa8e1b86-4686-5dc5-8ccb-5ba10670f1b4"", ""f15cc804-34cf-5c32-b764-94757bc0721b""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
19f4cc4a-d4df-5faa-9b1d-84cab40cf074,RAG-SUB-parent_child_multigranular,short_answer,3,某团队准备在所有查询中无条件启用“父子与多粒度检索”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""d1c1f809-fc4e-5e82-97fd-1cda7d936fb8"", ""acee56b3-5866-5cd3-b440-c1336cf66b10"", ""587e4bbe-396e-583f-baa4-ebece23d05b2""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
f98e8001-0a9d-5d51-8fef-66a25f7cf2ca,RAG-SUB-metadata_schema,short_answer,2,某团队准备在所有查询中无条件启用“元数据Schema设计”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""51d0e527-641c-54bf-abd7-932e4a7b6911"", ""413e5128-75be-59f9-bb78-08db052bc10c"", ""85aaf6fd-417a-594b-be3d-6352e6f3571c""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
3ce91c97-4e2c-5b78-a7e8-de553f836a8f,RAG-SUB-embedding_fundamentals,short_answer,2,某团队准备在所有查询中无条件启用“文本嵌入基础”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""6e015c9b-8abd-5ebf-9056-5571eb2498be"", ""62776882-bccb-5e7b-83d3-2c0e30b649f6"", ""492dde01-4d39-55fc-9e7d-b18b9ab64ef9""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
7a5b9176-5dec-5379-a829-75a38d44a6c6,RAG-SUB-embedding_model_selection,short_answer,3,某团队准备在所有查询中无条件启用“嵌入模型选择”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""34c0f02c-aa2a-5b12-a506-1a7dbf53cb3e"", ""1332fae7-d5a5-504d-95da-f7cd050002d3"", ""b7580c5b-172c-553a-9db9-a61bed1867d7""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
d626edb7-024b-5ad1-8b89-0bb1f7a0104a,RAG-SUB-similarity_metrics,short_answer,2,某团队准备在所有查询中无条件启用“向量相似度与归一化”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""ba70f2e7-dcbf-507d-bf6b-fc14b8893f58"", ""ab0bd4d9-1956-5ed3-9225-7a1b302dde12"", ""2ba5b086-4f1d-5527-90d7-b53b07833de3""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
5c82ebd6-2ee0-5643-83a3-929d8481f0fb,RAG-SUB-vector_index_hnsw_ivf,short_answer,3,某团队准备在所有查询中无条件启用“向量索引与近似最近邻”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""bddadf61-d678-53b4-bf37-809d70da3c45"", ""457099e3-4745-5b97-911b-bd198511670d"", ""5a5a3785-a6ad-518c-bad3-8f1246ac057a""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
92bca825-d7f9-5fac-b9b9-72f756a4f83f,RAG-SUB-bm25_sparse_retrieval,short_answer,2,某团队准备在所有查询中无条件启用“BM25与稀疏检索”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""4f5df64c-3c90-5305-bde9-10f52c86d299"", ""7d2f4659-e097-5407-8ee7-13f4bbd037e0"", ""1bd0a3a2-1fd4-5915-991f-ff16b7d58458""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
550c6c73-6c38-5738-9e81-e3baca93c684,RAG-SUB-dense_retrieval,short_answer,2,某团队准备在所有查询中无条件启用“稠密语义检索”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""11208469-b4a2-50c5-8490-f115ad815da1"", ""cbc34a4e-b21a-551f-978b-fe222556a88d"", ""f876e22b-6a34-5c7a-b548-4aec090e952c""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
f95f2629-357b-54e1-9014-fcb47e57ca56,RAG-SUB-hybrid_retrieval,short_answer,3,某团队准备在所有查询中无条件启用“混合检索”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""2f42aa46-8a49-5b27-a6a3-8c94ccd224d4"", ""3662d914-79e9-5eb5-8a6f-5a0dba032943"", ""d7c8127e-48af-5ad2-a366-eb292b7538de""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
32a34973-1c65-5ea1-abb6-f71212784ff8,RAG-SUB-metadata_filtering,short_answer,2,某团队准备在所有查询中无条件启用“元数据过滤”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""41e50c8a-74f6-5e0d-86e1-c125e49e0c56"", ""e91645d8-90b2-59c8-a7d2-a976e7f2332a"", ""70a68260-3d53-5a86-81a6-b127c6f0bc97""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
086c6df5-80ee-5a3b-8e3d-4709e9a9ffd6,RAG-SUB-multi_query_expansion,short_answer,3,某团队准备在所有查询中无条件启用“多查询与查询扩展”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""ff424ac9-b28a-5866-bee5-a9076996b9e6"", ""efff2d2d-6d6e-53d1-b90a-09bb2c094fac"", ""0a9529ca-d086-5348-b75c-60990ec69fb6""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
28c62776-d32c-58bb-aa60-431afc55bd13,RAG-SUB-query_rewriting,short_answer,2,某团队准备在所有查询中无条件启用“查询改写”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""01c2c0a0-25c5-5257-ab4d-0e7f9c2755fc"", ""f1dc1dcb-21f3-5ab4-af52-68fc65dc9ac8"", ""0c2556ea-a6a8-5dfd-bf97-0fb37b08859a""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
b6d489bf-da4f-52b7-a26c-a788695e267e,RAG-SUB-hyde_retrieval,short_answer,4,某团队准备在所有查询中无条件启用“HyDE假设文档检索”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""ef80789d-3da8-5ca4-9a76-6144c09a5b22"", ""0a89033f-a9ca-5295-9568-963b80348de3"", ""79acd5d0-18fc-5bd8-8453-5529afc30f6a""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
fb6be8a3-634b-5cbd-a947-8eb1968b1616,RAG-SUB-cross_encoder_reranking,short_answer,3,某团队准备在所有查询中无条件启用“交叉编码器重排序”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""1dfc8e3d-18a8-53ac-9022-7d1e417d0781"", ""ee5fecde-7346-5991-9fd9-9046795965a7"", ""8e7ff60a-1868-5e5d-9f71-d501eb80d55f""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
3be2f5b2-c152-5b3b-aa10-03b7eda08d32,RAG-SUB-colbert_late_interaction,short_answer,4,某团队准备在所有查询中无条件启用“ColBERT晚交互检索”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""9cf7d110-ca05-52b6-8f9c-14d194b5c408"", ""f06565e1-0635-5e2f-948a-ca7b094ca46e"", ""f84ebaa8-5957-5ebe-a6d1-e2297ddd9c84""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
0ecc4d74-f04f-5f3e-bf35-f173b74b5745,RAG-SUB-diversity_mmr,short_answer,3,某团队准备在所有查询中无条件启用“MMR多样性选择”。请判断该方案是否合理，并给出至少三个验证或约束要点。,不合理。应先判断问题类型与知识结构是否匹配，使用固定测试集比较基线，保留来源与权限控制，并遵守边界：内容来自第二份专业 AI 知识包，已纳入默认检索。,20,"[""62affb3a-f1a1-5a9e-8618-0689ae25c096"", ""f741a4ac-f576-5d2f-9b12-16795041563e"", ""d41de4ee-abc5-54e4-9e6a-fbe79a2c5e39""]","{""generated_for_v2_completion"": true, ""review_status"": ""pending_team_review""}"
