chunk_id,evidence_id,knowledge_node_id,module_id,title,content,difficulty_level,source_ids,content_status,review_status
f227ede9-ff1b-5deb-a733-f5f7b66316bb,b2796ca4-ca27-5d11-a203-0c8df169ed48,RAG-SUB-knowledge_source_selection,RAG-M02,知识源选择：适用边界与决策,来源存在冲突时，应定义优先级并保留冲突记录；无法确认授权或真实性的材料只能作为待审核种子，不能用于正式高风险结论。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
900a3526-4f52-5eb0-9d7a-63bca6c71de9,efe9c728-c907-5adf-996e-b84215ce9f83,RAG-SUB-source_authority_provenance,RAG-M02,来源权威性与溯源：概念与原理,溯源要求每个知识片段能回到source_id、文档版本和定位信息，每个答案中的关键结论能回到evidence_chunk_ids。权威等级应与业务风险关联，而不是只用一个“可信”标签。,2,"[""EXT-SRC-SRC-RAG-ORIGINAL""]",trusted_ai_generated,pending_team_review
f9564adb-4835-5ac9-a2d0-92df1de71f49,1d281baa-ceda-5bbf-a360-ccd5e5fb34f2,RAG-SUB-source_authority_provenance,RAG-M02,来源权威性与溯源：工程实施,片段元数据至少保存source_title、source_uri、source_locator、authority_level和content_hash。生成阶段输出引用编号，审核阶段验证引用存在、内容相关且确实支持结论。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
9c95de92-d569-5fe5-94c7-212c56af232f,787420c4-da27-5098-b0f6-f4b3d84e596b,RAG-SUB-source_authority_provenance,RAG-M02,来源权威性与溯源：常见错误与诊断,只有链接没有版本或段落位置，知识更新后就无法复现；引用一篇相关文档但证据并不支持具体结论，也属于错误引用。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
f90eb53f-ea74-5670-9e36-bd7fc224b996,5d31e754-e227-5157-8327-9ecfc7fc22d2,RAG-SUB-source_authority_provenance,RAG-M02,来源权威性与溯源：适用边界与决策,对内部保密资料可以隐藏外部URI，但仍需保存内部文档编号和位置；对无法公开的证据，前端可展示受控摘要而非原文。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
b3e5b63d-be15-5263-972e-a0e11be11009,aeb513a8-5c06-5da0-943f-11ec4dae0b5d,RAG-SUB-versioning_freshness,RAG-M02,版本与时效治理：概念与原理,知识库版本应不可变。新资料或修订内容生成新版本，经质量检查后再发布和激活。查询、评测和答案日志必须记录使用的knowledge_base_version_id，便于复现和回滚。,2,"[""EXT-SRC-SRC-RAG-ORIGINAL""]",trusted_ai_generated,pending_team_review
7d1f168a-7ed7-51e0-99f6-908705a62eaf,7ca24d70-cebb-5b49-b40f-6d53a27c20e0,RAG-SUB-versioning_freshness,RAG-M02,版本与时效治理：工程实施,为来源设置valid_from、valid_to或review_due_at；构建增量更新流程，变更后只重建受影响片段和索引，并运行固定回归集。生产环境保留当前版本和至少一个可回滚版本。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
57f00674-12bc-5541-b440-455dba26b1bd,d724d74a-ea26-5a60-b7df-1cb14b4ece5f,RAG-SUB-versioning_freshness,RAG-M02,版本与时效治理：常见错误与诊断,直接覆盖旧片段会使历史答案无法解释；只看文件修改时间会误判内容时效；索引版本和元数据版本不一致会返回已删除或无权限内容。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
c1d4efb5-2b63-52a3-8fbd-3dee687bb1e9,081cb772-a25c-5074-b6cf-d96e0b137fbd,RAG-SUB-versioning_freshness,RAG-M02,版本与时效治理：适用边界与决策,对时间敏感问题，应在检索阶段加入时间过滤或新鲜度排序；系统不能自动确认的时效内容，应在回答中说明数据截止时间。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
773ba50d-06d5-56dd-8c91-33936707c487,295f7439-cb3d-54a7-93cc-05b3cf21d5e1,RAG-SUB-licensing_compliance,RAG-M02,许可与合规：概念与原理,知识可被访问不等于可被复制、再分发或用于商业训练。知识库应记录许可说明、内容所有者、使用范围和是否允许展示原文。个人信息、商业秘密和受限制数据还需单独治理。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
471b43a0-e0f5-5e68-905e-a3f94479b03b,a9b64ad9-e2aa-5033-a2df-452cf06d6ea9,RAG-SUB-licensing_compliance,RAG-M02,许可与合规：工程实施,导入流程增加许可确认与敏感信息扫描；对外展示时优先提供短引用和来源定位，避免大段复制；企业资料按租户隔离并记录访问日志。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
577ef5c1-5c64-5880-9146-98fc977fce13,4d48d1c8-6981-5b2a-92d6-7f7f5776b747,RAG-SUB-licensing_compliance,RAG-M02,许可与合规：常见错误与诊断,忽略许可会导致商业化风险；把隐私字段写入向量或日志，可能在检索和调试中泄露；仅靠前端隐藏不能实现真正隔离。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
01a71d38-e590-5cad-a37f-157245c46994,12676da8-4023-546e-9fa1-3894b4e5c7a6,RAG-SUB-licensing_compliance,RAG-M02,许可与合规：适用边界与决策,无法确认许可的来源只用于内部评测或等待授权，不得标记为企业正式知识；涉及法律、医疗或安全规范时应增加专业审批。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
2d808787-1bb0-54db-802d-2752e8aba23b,9fc6f612-7c0b-5b63-85b5-eea3201856db,RAG-SUB-access_control_tenant_isolation,RAG-M04,权限过滤与多租户隔离：概念与原理,RAG权限控制必须发生在检索之前或检索过程中。每个片段应带organization_id、visibility、allowed_roles等元数据，检索查询要强制加入权限过滤，不能检索后再依赖模型隐藏。,3,"[""EXT-SRC-SRC-POSTGRES-RLS""]",trusted_ai_generated,pending_team_review
ec1bdf0f-e207-5978-a7ce-e17b3bbd2fee,5c12e602-cd9d-552a-88ff-dfece71ecff6,RAG-SUB-access_control_tenant_isolation,RAG-M04,权限过滤与多租户隔离：工程实施,服务端从认证上下文获取organization_id，而不是信任客户端提交；数据库可使用行级安全策略，向量检索与关键词检索必须使用同一过滤条件；跨租户测试应进入自动回归。,3,"[""EXT-SRC-SRC-OWASP-PROMPT-INJECTION""]",trusted_ai_generated,pending_team_review
eae281b6-5583-5ef5-aa9d-ecb0c3543659,f243e0f3-c740-5b27-9293-46c504a6ae8f,RAG-SUB-access_control_tenant_isolation,RAG-M04,权限过滤与多租户隔离：常见错误与诊断,在一个共享索引中遗漏过滤条件会造成严重串库；把权限信息仅放在提示词中无法阻止模型看到数据；缓存键缺少租户编号也会泄露结果。,3,"[""EXT-SRC-SRC-OWASP-PROMPT-INJECTION""]",trusted_ai_generated,pending_team_review
7112b25d-0cd7-5016-9f45-a0f69f3dddae,d7d14bf7-2c46-53a4-aa31-4408c654414b,RAG-SUB-access_control_tenant_isolation,RAG-M04,权限过滤与多租户隔离：适用边界与决策,高敏感场景可采用物理隔离索引或独立部署；共享索引适合成本敏感场景，但必须有强制过滤、审计和越权测试。,3,"[""EXT-SRC-SRC-OWASP-PROMPT-INJECTION""]",trusted_ai_generated,pending_team_review
f2ef4931-462f-5d11-a3b7-84a7056f7e5d,d2bfd211-f937-52dd-98ad-25176b528a02,RAG-SUB-document_parsing,RAG-M02,文档解析：概念与原理,解析不仅是抽取字符，还要保留标题层级、段落、页码、表格、列表、代码块和图片说明等结构。结构信息决定后续切分、引用和检索质量。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
383387a5-c4c2-5518-ada0-93ccd46af366,f117a769-bd8f-5c52-9441-9e2c3e8d21f0,RAG-SUB-document_parsing,RAG-M02,文档解析：工程实施,为每种格式建立解析器适配层，输出统一中间结构；保存原始文件哈希、解析器版本和解析告警。扫描件需要OCR，但OCR结果应标记置信度并抽样复核。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
eea30706-7bb1-579c-81f6-20a3b58ff772,3d396176-3e15-50ab-9262-6db3e4ba0b45,RAG-SUB-document_parsing,RAG-M02,文档解析：常见错误与诊断,直接按PDF文本顺序读取可能打乱双栏、页眉页脚和表格；解析失败却继续建库，会把乱码和缺失内容变成错误知识。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
15c617b7-92ff-5ccc-8313-5eaeeafbc212,6d05a0de-2794-507d-bf97-6064471512ba,RAG-SUB-document_parsing,RAG-M02,文档解析：适用边界与决策,比赛内置知识包可直接交付结构化内容，企业模式再逐步支持原始文档解析；对复杂表格和图纸，应保留人工确认入口。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
8adf5815-324d-5b2d-ba3f-945efb0dfb25,41200a5e-9017-5235-9103-96d21741846c,RAG-SUB-layout_table_extraction,RAG-M02,版面与表格提取：概念与原理,表格信息依赖行列关系，不能简单拼成连续文本。版面解析需要识别阅读顺序、标题与正文、表格单元格、图注和页码，必要时把结构转成Markdown或结构化JSON。,2,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
12d011ea-2bc8-5872-86b3-0adce5444cc8,0b862aa5-aa22-5315-9192-292a2d7d7a57,RAG-SUB-layout_table_extraction,RAG-M02,版面与表格提取：工程实施,为表格生成表名、字段名、单位和行键；检索时可以同时保存自然语言摘要与原始结构。代码块需保持缩进和语言标签，图表应保存说明与来源位置。,2,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
9c180e38-e516-5327-9654-29a3895ccbee,fd35149d-6519-54e1-95fc-ead583108c6c,RAG-SUB-layout_table_extraction,RAG-M02,版面与表格提取：常见错误与诊断,丢失单位、表头或合并单元格会让生成答案产生严重误差；将每个单元格独立向量化会失去上下文；把代码与说明混排会降低检索精度。,2,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
9ecba06f-2733-5e68-8402-153843573f21,f19dbbdc-ea11-5961-9b1e-e145711c7ac8,RAG-SUB-layout_table_extraction,RAG-M02,版面与表格提取：适用边界与决策,高度依赖图像或空间关系的内容仅靠文本RAG不够，应引入多模态解析或把人工生成的结构化说明作为权威来源。,2,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
5ae501ee-11a8-5856-be64-bd4c76b75d75,7e56d693-00a0-592f-ab46-ada6a2ea938f,RAG-SUB-text_cleaning_normalization,RAG-M02,文本清洗与规范化：概念与原理,清洗目标是降低页眉页脚、乱码、重复空白和格式噪声，但保留编号、单位、大小写、代码符号和章节边界。规范化规则必须可配置并可回放。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
80ccb345-bf03-5322-9255-8c495f651d86,6287d8c6-5c5f-5ba2-97fa-49a31235518f,RAG-SUB-text_cleaning_normalization,RAG-M02,文本清洗与规范化：工程实施,先生成原始文本与清洗文本对照，统计字符损失率和异常符号；对日期、全角半角、Unicode和换行做标准化；保留source_locator以便回查。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
e960bdb9-6b17-522f-9344-23254a8d8687,fb481ca1-c2d0-5044-820f-720ae103e1d0,RAG-SUB-text_cleaning_normalization,RAG-M02,文本清洗与规范化：常见错误与诊断,过度清洗会删除负号、版本号、函数名或表格分隔符；不同语言使用同一规则可能破坏分词；清洗后不重新计算哈希会导致版本不一致。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
d24eebed-3293-5862-97ca-9d76ed0cd0f1,14a45344-e713-549b-af5f-c7a0d62174f0,RAG-SUB-text_cleaning_normalization,RAG-M02,文本清洗与规范化：适用边界与决策,对正式规范和代码文档，应采用保守清洗；对论坛或日志可采用更强去噪，但需明确不作为最高权威来源。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
8fdfc0ab-aff3-5732-b5f0-69a203f26d85,c35ceb04-cdcc-5e38-b8ac-abc9d78d0d2c,RAG-SUB-deduplication,RAG-M02,内容去重：概念与原理,重复内容会占用索引、挤压上下文并导致多个相同证据看似互相印证。去重应区分完全哈希重复、文本近似重复和同一文档不同版本。,2,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
d9f69840-aaf7-54ed-9408-a4ca81aa4d99,32121dda-81b1-53bc-82ed-a02a3b36ad01,RAG-SUB-deduplication,RAG-M02,内容去重：工程实施,文件级先比较哈希，片段级可使用规范化文本哈希、MinHash或嵌入相似度；保留canonical_chunk_id和duplicate_of关系，而不是直接丢弃所有副本。,2,"[""EXT-SRC-SRC-CONTEXTUAL-RETRIEVAL""]",trusted_ai_generated,pending_team_review
febc7a12-ec19-5b29-be2d-2d2ceb8bde6c,f177b8e8-ee10-53fd-8c2a-3300479fe67f,RAG-SUB-deduplication,RAG-M02,内容去重：常见错误与诊断,仅按相似度删除可能误删不同版本的关键差异；不保留来源映射会破坏溯源；重复阈值过低会把同主题的互补内容合并。,2,"[""EXT-SRC-SRC-CONTEXTUAL-RETRIEVAL""]",trusted_ai_generated,pending_team_review
540412ba-7a98-5d4e-8388-0c9e952a107b,8fbf7c0c-5264-5c6e-9b5b-b7eec318fe35,RAG-SUB-deduplication,RAG-M02,内容去重：适用边界与决策,多来源一致内容可保留一个主片段并关联多个source_id；法律或制度版本应按版本治理，不能只当作重复文本。,2,"[""EXT-SRC-SRC-CONTEXTUAL-RETRIEVAL""]",trusted_ai_generated,pending_team_review
9bf3bd32-df99-5b06-97c5-38b2078dce86,d1eb2f09-3b3f-5058-a4ea-fc9dbb3776be,RAG-SUB-document_quality_checks,RAG-M02,文档质量门禁：概念与原理,知识库构建前应设置质量门禁，包括解析成功率、空白页比例、乱码率、重复率、来源完整率、页码覆盖率和敏感信息风险。门禁失败的文档不能直接进入正式版本。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
4ece4819-1363-5ddd-99d2-869a589644d0,e006724e-f8ab-5826-bb35-f72389012fc3,RAG-SUB-document_quality_checks,RAG-M02,文档质量门禁：工程实施,生成machine-readable质量报告，列出阻断问题和警告；抽样对比原文与解析结果；对扫描件、表格密集文档和低置信OCR提高抽样比例。,2,"[""EXT-SRC-SRC-EVAL-SURVEY""]",trusted_ai_generated,pending_team_review
7d637ee6-f203-55a7-86ce-5f5b68227968,626b7b6b-a1c6-50dd-baad-b2f5e73c11b5,RAG-SUB-document_quality_checks,RAG-M02,文档质量门禁：常见错误与诊断,仅判断“文件能打开”不能说明内容可用；把质量分平均后可能掩盖一个严重缺页；没有阻断级别会让低质量数据进入索引。,2,"[""EXT-SRC-SRC-EVAL-SURVEY""]",trusted_ai_generated,pending_team_review
f742013c-5cd3-59cf-b291-c9dd78846207,aa39e2a8-7b26-53be-8fe5-2fc09a849526,RAG-SUB-document_quality_checks,RAG-M02,文档质量门禁：适用边界与决策,不同文档类型应使用不同阈值；比赛知识包可重点验证结构和引用完整性，企业原始资料还需增加许可与敏感信息检查。,2,"[""EXT-SRC-SRC-EVAL-SURVEY""]",trusted_ai_generated,pending_team_review
9b94663d-16e3-593f-a86b-99c6c2b876b8,4067d39d-233e-5b56-b902-20d151a769f1,RAG-SUB-chunking_objectives,RAG-M02,文档切分目标：概念与原理,切分要在“片段足够小以便精确检索”和“片段足够大以保留完整语义”之间平衡。合理片段应能独立表达一个可回答的问题，同时保留标题、来源和相邻上下文。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
d7ba6205-7039-57aa-9fab-27559489519e,7644f7ba-f058-5eb4-ac51-64d5b3e3bc72,RAG-SUB-chunking_objectives,RAG-M02,文档切分目标：工程实施,先按文档结构形成基础块，再根据模型上下文、查询类型和评测结果调整大小与重叠。记录chunk_strategy、token_count和parent_chunk_id，使用固定查询集比较不同方案。,1,"[""EXT-SRC-SRC-CONTEXTUAL-RETRIEVAL""]",trusted_ai_generated,pending_team_review
966a7213-cf02-56a7-87a7-d94ce1b537bd,c16e5cb0-4034-5d5b-b359-75746740355f,RAG-SUB-chunking_objectives,RAG-M02,文档切分目标：常见错误与诊断,盲目使用固定字符数会截断定义、步骤或表格；重叠过大造成重复检索和成本上升；片段过长使相关信息被无关内容稀释。,1,"[""EXT-SRC-SRC-CONTEXTUAL-RETRIEVAL""]",trusted_ai_generated,pending_team_review
135374cf-1284-5d21-bf74-8cb79cfca654,85591441-27ac-5994-9fb1-43d2ab8eef77,RAG-SUB-chunking_objectives,RAG-M02,文档切分目标：适用边界与决策,不存在通用最佳长度。合同条款、代码、FAQ和长教程需要不同策略，最终选择必须由检索与生成评测共同决定。,1,"[""EXT-SRC-SRC-CONTEXTUAL-RETRIEVAL""]",trusted_ai_generated,pending_team_review
7ed40a00-f662-5cfa-b211-020585564915,ee46d48c-e991-5c18-97e4-f0f96409f900,RAG-SUB-fixed_window_chunking,RAG-M02,固定窗口切分：概念与原理,固定窗口切分实现简单、速度快，适合作为基线。它按固定字符或Token数量切分，并用少量重叠减轻边界信息丢失。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
acfd9b62-0b20-52e2-a17f-060298da29ff,c66e4478-8269-55a1-88bb-f273ea4f3527,RAG-SUB-fixed_window_chunking,RAG-M02,固定窗口切分：工程实施,工程上应以Token而非字符估计模型上下文成本；保存chunk_start、chunk_end和overlap_size；先用多个窗口大小做离线对比。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
1fe19fa7-955b-5da0-8d89-8d8d74563977,2c58c043-5fbc-5ea0-8f4a-42b4f6b274c3,RAG-SUB-fixed_window_chunking,RAG-M02,固定窗口切分：常见错误与诊断,固定窗口不理解标题、句子和代码边界，可能把步骤或定义切断。中文字符与Token比例也随模型变化，不能用固定经验值代替测量。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
2747b101-6870-58dc-97d9-fda43d91c087,c9c16520-de99-5e5f-bcda-f7900eb6e1dd,RAG-SUB-fixed_window_chunking,RAG-M02,固定窗口切分：适用边界与决策,适合结构弱、内容较均匀的文本和快速基线；对表格、代码、制度条款或层级文档，通常应使用结构感知方案。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
f97fbfff-bd9d-509c-ad67-a62009160036,4d6a04e6-90c0-5d11-8138-13af2a13df74,RAG-SUB-structure_aware_chunking,RAG-M02,结构感知切分：概念与原理,结构感知切分利用文档天然层级，优先在章节、段落、列表或代码块边界切分。片段携带完整标题路径，可提高语义独立性和引用可读性。,2,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
703a7ea1-d563-5458-b13c-4071ce01a63c,8115ec5d-4779-54b2-8ba6-802c8c51309c,RAG-SUB-structure_aware_chunking,RAG-M02,结构感知切分：工程实施,解析器先输出文档树，再按节点大小合并或拆分；标题路径加入metadata或上下文前缀；表格和代码块原则上保持完整。,2,"[""EXT-SRC-SRC-CONTEXTUAL-RETRIEVAL""]",trusted_ai_generated,pending_team_review
399c1c60-9ab3-586f-88c4-afe0a3483988,105da82a-66e2-56e1-8c42-a4e59f9f39eb,RAG-SUB-structure_aware_chunking,RAG-M02,结构感知切分：常见错误与诊断,标题解析错误会放大到所有片段；只按标题切分可能产生极短或超长块；将标题重复写入正文会增加索引噪声。,2,"[""EXT-SRC-SRC-CONTEXTUAL-RETRIEVAL""]",trusted_ai_generated,pending_team_review
e5963a40-1557-54e3-b76d-279c85d1507f,e8fc7d18-2253-537a-8aa4-cf068546aa0c,RAG-SUB-structure_aware_chunking,RAG-M02,结构感知切分：适用边界与决策,对结构清晰的手册、课程、API文档和制度文件优先采用；对无结构聊天记录可退回语义或窗口切分。,2,"[""EXT-SRC-SRC-CONTEXTUAL-RETRIEVAL""]",trusted_ai_generated,pending_team_review
3f4fd2ae-3268-58c1-8377-1380527cd637,0c4a1fc0-f7b7-5938-ac59-3480504d9884,RAG-SUB-semantic_chunking,RAG-M02,语义切分：概念与原理,语义切分尝试在主题转折处断开，避免固定窗口跨越多个概念。常见方法是比较相邻句子或句群嵌入变化，再结合最小和最大长度约束。,3,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
0105c574-2f60-5349-abce-58c3103c91b7,fa8e1b86-4686-5dc5-8ccb-5ba10670f1b4,RAG-SUB-semantic_chunking,RAG-M02,语义切分：工程实施,先分句并生成局部嵌入，使用阈值或聚类寻找边界；必须设置长度上下限和结构保护规则，并在目标查询集上验证收益。,3,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
ff02150c-2dc1-5eb8-a624-4bd3606363a2,f15cc804-34cf-5c32-b764-94757bc0721b,RAG-SUB-semantic_chunking,RAG-M02,语义切分：常见错误与诊断,阈值对领域和模型敏感；计算成本高；对短句、列表和代码语义不稳定；如果缺少结构约束，可能生成大小极不均匀的片段。,3,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
75c57bd4-1a98-54b4-b5c4-8e95f3b4477a,4d7a7938-f641-5e61-a3b8-6f3e47b089a7,RAG-SUB-semantic_chunking,RAG-M02,语义切分：适用边界与决策,适合主题连续但标题稀疏的长文本。若结构感知切分已表现良好，不应仅为“高级”而引入语义切分。,3,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
bf649486-c1d2-50f2-b3cf-8b250d736cb9,d1c1f809-fc4e-5e82-97fd-1cda7d936fb8,RAG-SUB-parent_child_multigranular,RAG-M07,父子与多粒度检索：概念与原理,父子切分用较小子块建立检索表示，命中后返回其较大的父块或邻近上下文。多粒度策略也可同时索引句段、章节摘要和完整章节，以适配不同查询。,3,"[""EXT-SRC-SRC-CONTEXTUAL-RETRIEVAL""]",trusted_ai_generated,pending_team_review
48edb6c0-0872-5294-8192-50799ace05fd,acee56b3-5866-5cd3-b440-c1336cf66b10,RAG-SUB-parent_child_multigranular,RAG-M07,父子与多粒度检索：工程实施,为每个子块保存parent_chunk_id和section_path；检索命中子块后按去重规则扩展父块；控制扩展后的Token预算并保留命中位置。,3,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
fd709418-bdcb-56b8-b4c2-a5da7646bcfb,587e4bbe-396e-583f-baa4-ebece23d05b2,RAG-SUB-parent_child_multigranular,RAG-M07,父子与多粒度检索：常见错误与诊断,无条件返回整个父块会挤占上下文；多个子块映射到同一父块时若不去重会重复；父块更新但子块未重建会产生版本错配。,3,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
1a087af9-c794-51ac-9883-797d80b3cfac,6cd4b375-cf46-540a-ad55-84151430be3a,RAG-SUB-parent_child_multigranular,RAG-M07,父子与多粒度检索：适用边界与决策,适合需要精确定位但答案依赖上下文的手册、长教程和法规。短FAQ库通常不需要复杂父子结构。,3,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
74dcaf15-a574-58b1-8acf-46e0300edf62,51d0e527-641c-54bf-abd7-932e4a7b6911,RAG-SUB-metadata_schema,RAG-M02,元数据Schema设计：概念与原理,元数据是知识检索和治理的控制面。最低字段通常包括source_id、source_locator、knowledge_node_ids、version、language、authority_level、organization_id、visibility和content_hash。,2,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
7a963279-be39-54d1-9f8e-df4d2a91d712,413e5128-75be-59f9-bb78-08db052bc10c,RAG-SUB-metadata_schema,RAG-M02,元数据Schema设计：工程实施,字段应有统一类型、枚举和缺省规则；在向量库、关键词索引和数据库之间保持一致；为高频过滤字段建立索引，并在契约中冻结跨模块名称。,2,"[""EXT-SRC-SRC-POSTGRES-RLS""]",trusted_ai_generated,pending_team_review
61cb9e1d-a922-54cf-8b36-593d255a58b7,85aaf6fd-417a-594b-be3d-6352e6f3571c,RAG-SUB-metadata_schema,RAG-M02,元数据Schema设计：常见错误与诊断,自由文本标签会产生同义词和拼写漂移；遗漏版本或权限字段会破坏复现与隔离；把所有元数据都塞入向量文本会降低语义质量。,2,"[""EXT-SRC-SRC-POSTGRES-RLS""]",trusted_ai_generated,pending_team_review
a12b8c29-a5ea-558c-b1c3-5bcf3c656aed,e0055a2a-fd23-513c-9714-809ad86b64ab,RAG-SUB-metadata_schema,RAG-M02,元数据Schema设计：适用边界与决策,只保存业务确实使用的字段，避免过度建模；敏感元数据不应直接展示给终端用户。,2,"[""EXT-SRC-SRC-POSTGRES-RLS""]",trusted_ai_generated,pending_team_review
0e6d7802-2ee3-535f-b1da-bccaf3b39ff3,6e015c9b-8abd-5ebf-9056-5571eb2498be,RAG-SUB-embedding_fundamentals,RAG-M03,文本嵌入基础：概念与原理,文本嵌入把查询和片段映射到同一向量空间，相关文本在该空间中距离更近。双编码器可离线计算文档向量并在线快速检索，但交互能力弱于交叉编码器。,2,"[""EXT-SRC-SRC-DPR""]",trusted_ai_generated,pending_team_review
2a704b15-edc2-551c-8983-d4c60ffd8005,62776882-bccb-5e7b-83d3-2c0e30b649f6,RAG-SUB-embedding_fundamentals,RAG-M03,文本嵌入基础：工程实施,分别编码query与passage时要使用模型推荐前缀或任务类型；固定模型名称、维度和归一化设置；索引与查询必须使用兼容编码器。,2,"[""EXT-SRC-SRC-SENTENCE-TRANSFORMERS""]",trusted_ai_generated,pending_team_review
fd455187-9015-5350-bdae-57028764f6c9,492dde01-4d39-55fc-9e7d-b18b9ab64ef9,RAG-SUB-embedding_fundamentals,RAG-M03,文本嵌入基础：常见错误与诊断,不同模型向量不能混用；只看维度不能判断质量；语义近并不总等于能回答问题，尤其是编号、代码和精确术语。,2,"[""EXT-SRC-SRC-SENTENCE-TRANSFORMERS""]",trusted_ai_generated,pending_team_review
ff603911-731e-575d-b736-4f53ff5dc9a8,5123e9ce-56c8-5ac5-a84b-928618f7adf3,RAG-SUB-embedding_fundamentals,RAG-M03,文本嵌入基础：适用边界与决策,嵌入是候选召回手段而非事实验证器。高风险答案仍需重排、证据检查和生成审核。,2,"[""EXT-SRC-SRC-SENTENCE-TRANSFORMERS""]",trusted_ai_generated,pending_team_review
830747d7-1df2-5a02-8860-156b5409ff27,34c0f02c-aa2a-5b12-a506-1a7dbf53cb3e,RAG-SUB-embedding_model_selection,RAG-M03,嵌入模型选择：概念与原理,模型选择应看目标语种、查询与文档长度、领域分布、是否支持指令、维度、推理速度和许可。通用排行榜只能提供候选，最终必须在自己的检索集上验证。,3,"[""EXT-SRC-SRC-MTEB""]",trusted_ai_generated,pending_team_review
79634481-a7d8-5bd4-9568-91a7eb448c04,1332fae7-d5a5-504d-95da-f7cd050002d3,RAG-SUB-embedding_model_selection,RAG-M03,嵌入模型选择：工程实施,建立小规模A/B：同一语料、同一切分和索引，比较Recall@K、MRR、延迟、存储和成本；对中文和中英混合查询单独统计。,3,"[""EXT-SRC-SRC-BEIR""]",trusted_ai_generated,pending_team_review
6bfc4a5e-73e0-5cfd-86c7-34069772aecb,b7580c5b-172c-553a-9db9-a61bed1867d7,RAG-SUB-embedding_model_selection,RAG-M03,嵌入模型选择：常见错误与诊断,只选排行榜第一名可能在本领域退化；更高维度增加存储但不保证更好；模型升级未重建索引会导致查询与文档向量不兼容。,3,"[""EXT-SRC-SRC-SENTENCE-TRANSFORMERS""]",trusted_ai_generated,pending_team_review
